1.05454e-12	-1.05178e-12
8	-8
1.0785e-12	-1.02689e-12
1.09071e-12	-1.01483e-12
1.10344e-12	-1.00044e-12
1.11833e-12	-9.86565e-13
1.12901e-12	-9.7318e-13
1.14041e-12	-9.59711e-13
1.15366e-12	-9.45632e-13
1.16543e-12	-9.33496e-13
1.17641e-12	-9.18682e-13
1.18966e-12	-9.03951e-13
1.20051e-12	-8.89962e-13
1.21109e-12	-8.77756e-13
1.2244e-12	-8.69763e-13
1.23396e-12	-8.43658e-13
1.24875e-12	-8.31842e-13
1.25697e-12	-8.20087e-13
1.26894e-12	-8.03781e-13
1.27999e-12	-7.88699e-13
1.29433e-12	-7.75144e-13
1.30056e-12	-7.57613e-13
1.30948e-12	-7.42552e-13
1.32172e-12	-7.27279e-13
1.33445e-12	-7.10917e-13
1.34581e-12	-6.97588e-13
1.35129e-12	-6.84987e-13
1.36295e-12	-6.66328e-13
1.38292e-12	-6.4361e-13
1.38478e-12	-6.3325e-13
1.38993e-12	-6.19685e-13
1.40325e-12	-5.99513e-13
1.40998e-12	-5.8524e-13
1.42032e-12	-5.67331e-13
1.42712e-12	-5.50122e-13
1.43786e-12	-5.35939e-13
1.44905e-12	-5.20896e-13
1.45883e-12	-4.99677e-13
1.46864e-12	-4.85653e-13
1.47753e-12	-4.73899e-13
1.48272e-12	-4.51542e-13
1.49054e-12	-4.35714e-13
1.50373e-12	-4.26333e-13
1.5124e-12	-3.89532e-13
1.51723e-12	-3.80918e-13
1.52571e-12	-3.62769e-13
1.53133e-12	-3.4794e-13
1.53445e-12	-3.11626e-13
1.5303e-12	-2.89817e-13
1.5524e-12	-2.97068e-13
1.56196e-12	-2.70867e-13
1.56841e-12	-2.55525e-13
1.57765e-12	-2.31995e-13
1.59237e-12	-2.17132e-13
1.59064e-12	-1.98293e-13
1.59255e-12	-1.77573e-13
1.60763e-12	-1.61975e-13
1.6349e-12	-1.18905e-13
1.61871e-12	-1.18745e-13
1.63365e-12	-8.72982e-14
1.62621e-12	-7.82152e-14
1.64309e-12	-5.71349e-14
1.64149e-12	-3.0323e-14
1.65032e-12	-1.82077e-14
1.65656e-12	1.18031e-14
1.65644e-12	2.32314e-14
1.6637e-12	4.57967e-14
1.67178e-12	6.3477e-14
1.67549e-12	8.66113e-14
1.67395e-12	8.76937e-14
1.6798e-12	1.19668e-13
1.70029e-12	1.47146e-13
1.69415e-12	1.69115e-13
1.69578e-12	1.92235e-13
1.70314e-12	2.03504e-13
1.70485e-12	2.32023e-13
1.69582e-12	2.09749e-13
1.71514e-12	2.74322e-13
1.7122e-12	3.00135e-13
1.72084e-12	3.22492e-13
1.72903e-12	3.41505e-13
1.72723e-12	3.63876e-13
1.73636e-12	4.10047e-13
1.75449e-12	4.41674e-13
1.72691e-12	4.45283e-13
1.74714e-12	4.71775e-13
1.74086e-12	4.7097e-13
1.74608e-12	5.02487e-13
1.74923e-12	5.31464e-13
1.74349e-12	5.61648e-13
1.75387e-12	5.73749e-13
1.74349e-12	6.42167e-13
1.73165e-12	6.34548e-13
1.74777e-12	6.60305e-13
1.7429e-12	6.6766e-13
1.72485e-12	6.7743e-13
1.75224e-12	7.05963e-13
1.75916e-12	7.43738e-13
1.756e-12	7.74839e-13
1.75369e-12	8.03954e-13
1.74943e-12	8.06036e-13
1.75777e-12	8.60589e-13
1.72844e-12	8.61755e-13
1.75177e-12	9.05387e-13
1.73968e-12	9.16961e-13
1.74998e-12	9.64867e-13
1.74716e-12	9.8721e-13
1.74898e-12	1.02877e-12
1.79823e-12	1.06008e-12
1.74111e-12	1.07116e-12
1.74705e-12	1.10463e-12
1.75186e-12	1.11887e-12
1.73197e-12	1.15706e-12
1.72746e-12	1.18475e-12
1.71038e-12	1.2348e-12
1.71235e-12	1.23572e-12
1.73349e-12	1.29127e-12
1.72796e-12	1.30619e-12
1.71519e-12	1.32631e-12
1.6751e-12	1.36942e-12
1.71211e-12	1.3957e-12
1.69863e-12	1.423e-12
1.69174e-12	1.45507e-12
1.6758e-12	1.50106e-12
1.68379e-12	1.51955e-12
1.68625e-12	1.54113e-12
1.66837e-12	1.58507e-12
1.65075e-12	1.62298e-12
1.65166e-12	1.6518e-12
1.64695e-12	1.69062e-12
1.64416e-12	1.72723e-12
1.63455e-12	1.75564e-12
1.58441e-12	1.77783e-12
1.646e-12	1.82126e-12
1.59926e-12	1.85515e-12
1.59102e-12	1.81587e-12
1.56482e-12	1.90892e-12
1.56934e-12	1.96006e-12
1.56723e-12	1.99344e-12
1.56111e-12	2.03267e-12
1.5405e-12	2.08069e-12
1.5305e-12	2.12552e-12
1.53129e-12	2.14843e-12
1.49282e-12	2.17915e-12
1.52474e-12	2.19255e-12
1.47353e-12	2.28956e-12
1.47941e-12	2.29404e-12
1.44404e-12	2.35436e-12
1.45003e-12	2.39148e-12
1.42275e-12	2.43396e-12
1.40918e-12	2.47984e-12
1.39407e-12	2.52682e-12
1.37336e-12	2.57885e-12
1.35125e-12	2.60632e-12
1.33334e-12	2.65211e-12
1.33683e-12	2.67933e-12
1.29151e-12	2.73186e-12
1.26972e-12	2.77191e-12
1.25372e-12	2.83586e-12
1.23271e-12	2.8717e-12
1.22816e-12	2.93186e-12
1.18604e-12	2.97373e-12
1.10019e-12	3.02428e-12
1.14589e-12	3.07672e-12
1.11082e-12	3.11869e-12
1.08771e-12	3.19587e-12
1.07352e-12	3.21838e-12
1.02973e-12	3.27045e-12
1.02519e-12	3.31727e-12
9.88015e-13	3.39498e-12
9.57692e-13	3.43536e-12
9.63576e-13	3.63234e-12
8.57703e-13	3.5408e-12
8.66418e-13	3.58558e-12
8.39079e-13	3.66207e-12
8.15015e-13	3.72073e-12
7.45529e-13	3.80375e-12
7.45182e-13	3.86939e-12
6.68798e-13	3.92878e-12
6.33035e-13	3.99804e-12
5.9816e-13	4.06741e-12
5.69669e-13	4.12557e-12
4.92315e-13	4.14128e-12
4.74731e-13	4.23448e-12
5.09801e-13	4.34727e-12
3.69205e-13	4.4202e-12
3.39367e-13	4.46721e-12
1.91014e-13	4.59503e-12
2.49897e-13	4.63415e-12
9.46326e-14	4.69141e-12
1.13715e-13	4.80298e-12
5.74124e-14	4.89055e-12
-3.60822e-14	4.91641e-12
-1.10544e-13	5.05757e-12
-1.50997e-13	5.16646e-12
-2.12483e-13	5.27983e-12
-2.87124e-13	5.32703e-12
-3.52073e-13	5.40662e-12
-4.17458e-13	5.50808e-12
-4.82503e-13	5.63045e-12
-5.49991e-13	5.76561e-12
-6.58293e-13	5.87393e-12
-7.53682e-13	5.98957e-12
-9.09509e-13	5.94637e-12
-9.37174e-13	6.19708e-12
-1.03118e-12	6.30468e-12
-1.13683e-12	6.45313e-12
-1.25125e-12	6.54117e-12
-1.34402e-12	6.71545e-12
-1.42597e-12	6.8313e-12
-1.56263e-12	7.00218e-12
-1.70549e-12	7.17178e-12
-1.86059e-12	7.32299e-12
-1.94393e-12	7.46472e-12
-2.09876e-12	7.65558e-12
-2.26532e-12	7.85363e-12
-2.44701e-12	8.06208e-12
-2.59569e-12	8.19675e-12
-2.79152e-12	8.36346e-12
-2.90622e-12	8.60761e-12
-3.15157e-12	8.84594e-12
-3.39072e-12	9.10473e-12
-3.61315e-12	9.35486e-12
-3.79276e-12	9.5253e-12
-4.10379e-12	9.91945e-12
-4.37296e-12	1.01963e-11
-4.67915e-12	1.05004e-11
-4.98886e-12	1.08395e-11
-5.31362e-12	1.11866e-11
-5.63642e-12	1.1511e-11
-6.00412e-12	1.19967e-11
-6.44199e-12	1.24318e-11
-6.95739e-12	1.28698e-11
-7.41946e-12	1.33896e-11
-7.92156e-12	1.39855e-11
-8.54876e-12	1.4615e-11
-9.15629e-12	1.52702e-11
-9.8612e-12	1.59943e-11
-1.06349e-11	1.6797e-11
-1.15785e-11	1.77259e-11
-1.25229e-11	1.8715e-11
-1.37051e-11	1.99209e-11
-1.50285e-11	2.1245e-11
-1.64875e-11	2.27764e-11
-1.82665e-11	2.4564e-11
-2.03276e-11	2.67064e-11
-2.28729e-11	2.92311e-11
-2.59662e-11	3.23712e-11
-2.98807e-11	3.62953e-11
-3.49614e-11	4.14003e-11
-4.1861e-11	4.83266e-11
-5.1699e-11	5.81458e-11
-6.75407e-11	7.40672e-11
-9.67822e-11	1.03302e-10
-1.75409e-10	1.81974e-10
8	-8
